Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Price ($),Engine_Cylinder,Engine_Horsepower,City MPG,Highway MPG,Popularity,Market_Category,Gas_Types,Engine,Transmission,Color,Dealer_No,Body Style,Phone,Dealer_Region
C_CND_022552,12/8/2023,Jessie,Male,580500,Pitre Buick-Pontiac-Gmc of Scottsdale,Volvo,S80,21500,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,Sedan,6349701,Pasco
C_CND_022553,12/8/2023,Mathieu,Male,800000,Progressive Shippers Cooperative Association No,Subaru,Forester,22000,6,250,16,21,640,Crossover,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Hardtop,7436441,Scottsdale
C_CND_022554,12/8/2023,Jocelyn,Male,700000,Rabun Used Car Sales,Mercedes-B,S-Class,85000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,SUV,7319011,Scottsdale
C_CND_022555,12/8/2023,Felicien,Male,13500,Race Car Help,Saturn,SC,61000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Red,78758-7841,Hardtop,7255790,Middletown
C_CND_022556,12/8/2023,Joyce,Male,1129000,Ryder Truck Rental and Leasing,Dodge,Durango,27900,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Pale White,06457-3834,SUV,8182343,Middletown
C_CND_022557,12/8/2023,Chloe,Male,2520000,Chrysler Plymouth,Mercedes-B,SL-Class,17000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Red,53546-9427,Hardtop,7790816,Greenville
C_CND_022558,12/8/2023,Kaitlyn,Female,1210000,Scrivener Performance Engineering,Toyota,Corolla,22000,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,38701-8047,Passenger,8398658,Greenville
C_CND_022559,12/8/2023,Jennifer,Male,13500,Clay Johnson Auto Sales,Ford,Focus,17000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Red,78758-7841,Hardtop,8406096,Janesville
C_CND_022560,12/8/2023,Princewill,Female,13500,Ryder Truck Rental and Leasing,Nissan,Pathfinder,21000,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,06457-3834,Hardtop,8334706,Scottsdale
C_CND_022561,12/8/2023,Katelyn,Male,13500,Tri-State Mack Inc,Volvo,S40,17000,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Red,85257-3102,Sedan,7726281,Scottsdale
C_CND_022562,12/8/2023,Katherine,Male,13500,U-Haul CO,Oldsmobile,Cutlass,41000,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,78758-7841,Sedan,8024763,Austin
C_CND_022563,12/8/2023,Katie,Female,600000,Progressive Shippers Cooperative Association No,Porsche,Carrera Cabrio,32000,4,300,21,28,1715,"Luxury,High-Performance",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Passenger,8262186,Janesville
C_CND_022564,12/8/2023,Valentin,Female,985000,Scrivener Performance Engineering,Chrysler,Concorde,12000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,38701-8047,Hardtop,6256529,Middletown
C_CND_022565,12/8/2023,Kaylee,Male,13500,Race Car Help,Plymouth,Neon,29000,4,100,22,29,535,N/A,regular unleaded,Overhead Camshaft,Manual,Black,78758-7841,SUV,8040085,Austin
C_CND_022566,12/8/2023,Natan,Male,13500,Iceberg Rentals,Mitsubishi,Diamante,49000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,Hatchback,8220104,Pasco
C_CND_022567,12/8/2023,Lea,Male,382000,McKinney Dodge Chrysler Jeep,Lexus,LS400,54000,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,Sedan,6120329,Janesville
C_CND_022568,12/8/2023,Wail,Female,13500,Motor Vehicle Branch Office,Chevrolet,Monte Carlo,21000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,78758-7841,Hatchback,7542064,Scottsdale
C_CND_022569,12/8/2023,Hippolyte,Male,810000,Nebo Chevrolet,BMW,328i,69000,6,300,19,28,3916,"Hatchback,Luxury",premium unleaded (required),Overhead Camshaft,Manual,Black,06457-3834,Sedan,8310448,Austin
C_CND_022570,12/8/2023,Lise,Male,436000,Scrivener Performance Engineering,Chevrolet,Prizm,27001,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Black,38701-8047,Hardtop,7485127,Middletown
C_CND_022571,12/8/2023,Leo,Male,2000000,Pars Auto Sales,Ford,Mustang,22000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Hatchback,6438975,Aurora
C_CND_022572,12/8/2023,Cassandra,Male,610000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Metro,12000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Passenger,6138933,Greenville
C_CND_022573,12/8/2023,Laura,Male,525000,Progressive Shippers Cooperative Association No,Acura,Integra,45000,6,225,17,27,204,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Passenger,8706532,Pasco
C_CND_022574,12/8/2023,Brian,Male,910500,Buddy Storbeck's Diesel Service Inc,Pontiac,Firebird,43501,6,140,17,27,210,N/A,regular unleaded,Overhead Camshaft,Manual,Black,06457-3834,Hardtop,6565919,Scottsdale
C_CND_022575,12/8/2023,Leila,Male,1515000,Race Car Help,Dodge,Intrepid,11500,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Black,78758-7841,Sedan,8012671,Scottsdale
C_CND_022576,12/8/2023,Remy,Male,1500000,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,25001,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,60504-7114,Hardtop,6456438,Aurora
C_CND_022577,12/8/2023,Marouane,Male,735000,Saab-Belle Dodge,Chevrolet,Cavalier,14000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,60504-7114,SUV,8518244,Middletown
C_CND_022578,12/8/2023,Marie-Eva,Male,553000,Scrivener Performance Engineering,Ford,Taurus,43000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,38701-8047,SUV,6732220,Aurora
C_CND_022579,12/8/2023,Anthony,Female,940000,Pars Auto Sales,Dodge,Caravan,19001,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,38701-8047,Hardtop,7092677,Greenville
C_CND_022580,12/8/2023,Cedric,Male,671000,Suburban Ford,Honda,CR-V,22000,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,7666491,Pasco
C_CND_022581,12/9/2023,Guillaume,Male,2325000,Progressive Shippers Cooperative Association No,Lexus,LS400,18501,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Sedan,7987062,Janesville
C_CND_022582,12/9/2023,Tom,Male,1130000,Rabun Used Car Sales,Plymouth,Voyager,75001,4,100,22,29,535,N/A,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,Passenger,7330420,Scottsdale
C_CND_022583,12/9/2023,Elodie,Male,1200000,Race Car Help,Plymouth,Prowler,71001,4,100,22,29,535,N/A,regular unleaded,Overhead Camshaft,Manual,Red,78758-7841,Hatchback,8562055,Austin
C_CND_022584,12/9/2023,Tony,Female,1930000,U-Haul CO,Chrysler,Concorde,12000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Hardtop,7382860,Austin
C_CND_022585,12/9/2023,Salome,Female,13500,Saab-Belle Dodge,Mitsubishi,Diamante,21001,6,218,17,23,436,"Hatchback,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Hatchback,7858459,Aurora
C_CND_022586,12/9/2023,Laura,Male,710000,Scrivener Performance Engineering,Mercedes-B,SLK,19001,4,130,18,26,617,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,38701-8047,Passenger,8583002,Greenville
C_CND_022587,12/9/2023,Rozenn,Male,841000,Star Enterprises Inc,Chevrolet,Lumina,12001,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Red,99301-3882,Passenger,8822856,Pasco
C_CND_022588,12/9/2023,Quentin,Female,514000,Suburban Ford,Toyota,Camry,29001,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,Hatchback,7776643,Janesville
C_CND_022589,12/9/2023,Salome,Female,480000,Tri-State Mack Inc,Pontiac,Grand Prix,42001,6,140,17,27,210,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Passenger,8959867,Scottsdale
C_CND_022590,12/9/2023,Ornella,Female,475000,U-Haul CO,Jeep,Grand Cherokee,19001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Black,78758-7841,SUV,6362052,Austin
C_CND_022591,12/9/2023,Lilie,Female,835000,Buddy Storbeck's Diesel Service Inc,Toyota,Celica,14001,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,SUV,7805366,Middletown
C_CND_022592,12/9/2023,Cannelle,Male,915000,C & M Motors Inc,Acura,RL,24001,6,225,17,27,204,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,SUV,6895058,Aurora
C_CND_022593,12/9/2023,Noe,Female,373333,Capitol KIA,Audi,A8,44331,6,172,16,22,3105,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,38701-8047,Passenger,7954959,Greenville
C_CND_022594,12/9/2023,Angle,Male,13500,Chrysler of Tri-Cities,Cadillac,Eldorado,31001,8,200,14,20,1624,"Luxury,Performance",regular unleaded,Overhead Camshaft,Manual,Red,99301-3882,Passenger,7148184,Pasco
C_CND_022595,12/9/2023,Antonin,Male,13500,Chrysler Plymouth,Mercedes-B,SLK,46001,4,130,18,26,617,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Passenger,8713465,Janesville
C_CND_022596,12/9/2023,Allan,Female,13500,Classic Chevy,Ford,F-Series,22001,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,Passenger,8609611,Scottsdale
C_CND_022597,12/9/2023,Leo,Male,13500,Clay Johnson Auto Sales,Chrysler,300M,26001,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,SUV,7111941,Austin
C_CND_022598,12/9/2023,Julianne,Female,13500,Diehl Motor CO Inc,Plymouth,Neon,27001,4,100,22,29,535,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,SUV,7349913,Middletown
C_CND_022599,12/9/2023,Eliott,Female,830000,Enterprise Rent A Car,Chevrolet,Monte Carlo,44001,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Black,60504-7114,Hatchback,7512743,Aurora
C_CND_022600,12/9/2023,Salvatore,Male,326500,Rabun Used Car Sales,Mercedes-B,S-Class,18500,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,SUV,8104086,Scottsdale
C_CND_022601,12/9/2023,Lillian,Male,1550000,Iceberg Rentals,Chevrolet,Malibu,14000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Hardtop,7256684,Janesville
C_CND_022602,12/9/2023,Lily,Male,720000,Motor Vehicle Branch Office,Mercedes-B,SL-Class,17000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Red,78758-7841,Hardtop,8100384,Austin
C_CND_022603,12/9/2023,Samuel,Male,1151500,Saab-Belle Dodge,BMW,528i,16150,6,300,19,28,3916,"Hatchback,Luxury",premium unleaded (required),Overhead Camshaft,Manual,Pale White,60504-7114,SUV,6302818,Aurora
C_CND_022604,12/9/2023,Santino,Male,860000,Scrivener Performance Engineering,Hyundai,Sonata,21000,4,138,27,37,1439,Hatchback,regular unleaded,Overhead Camshaft,Manual,Red,38701-8047,SUV,8176140,Greenville
C_CND_022605,12/9/2023,Sawyer,Male,13500,Star Enterprises Inc,Dodge,Ram Van,15000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Hatchback,6147274,Pasco
C_CND_022606,12/9/2023,Madelyn,Female,400000,Scrivener Performance Engineering,Mercedes-B,M-Class,41000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,38701-8047,Hardtop,8323986,Greenville
C_CND_022607,12/9/2023,Sebastian,Male,262500,Tri-State Mack Inc,Volkswagen,GTI,25501,4,170,24,32,873,N/A,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,SUV,6723600,Scottsdale
C_CND_022608,12/9/2023,Maeve,Female,13500,Suburban Ford,Ford,Focus,49000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,Hardtop,8212020,Janesville
C_CND_022609,12/9/2023,Shane,Male,935000,Progressive Shippers Cooperative Association No,Toyota,Camry,29001,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,Hatchback,8181221,Janesville
C_CND_022610,12/9/2023,Maya,Male,523000,Suburban Ford,Subaru,Forester,22000,6,250,16,21,640,Crossover,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Hardtop,8750225,Middletown
C_CND_022611,12/9/2023,Shea,Male,456000,Race Car Help,Volkswagen,Passat,31000,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Hatchback,7755827,Austin
C_CND_022612,12/9/2023,Shia,Male,660000,Ryder Truck Rental and Leasing,Lincoln,Navigator,19000,8,302,12,17,61,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,06457-3834,Sedan,7592046,Middletown
C_CND_022613,12/9/2023,Shimon,Male,420000,Saab-Belle Dodge,Jaguar,S-Type,45000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Red,60504-7114,Passenger,7744463,Aurora
C_CND_022614,12/9/2023,Shloime,Male,820000,Scrivener Performance Engineering,Buick,Park Avenue,62000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Hatchback,7541827,Greenville
C_CND_022615,12/9/2023,Shloimy,Male,1030000,Star Enterprises Inc,Ford,Contour,19000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,99301-3882,Sedan,8810953,Pasco
C_CND_022616,12/9/2023,Shlome,Male,878000,Suburban Ford,Plymouth,Voyager,12000,4,100,22,29,535,N/A,regular unleaded,Overhead Camshaft,Manual,Red,53546-9427,Passenger,7060414,Janesville
C_CND_022617,12/9/2023,Melanie,Male,13500,Tri-State Mack Inc,Volvo,S70,22000,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,Hardtop,7166101,Aurora
C_CND_022618,12/9/2023,Shmiel,Male,730000,U-Haul CO,BMW,328i,21000,6,300,19,28,3916,"Hatchback,Luxury",premium unleaded (required),Overhead Camshaft,Manual,Red,78758-7841,Sedan,7023854,Austin
C_CND_022619,12/9/2023,Jules,Female,320000,Star Enterprises Inc,Chevrolet,Prizm,22000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,Hardtop,6567402,Pasco
C_CND_022620,12/9/2023,Ethan,Male,13500,Clay Johnson Auto Sales,Dodge,Durango,10000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,SUV,7589419,Austin
C_CND_022621,12/9/2023,Caroline,Male,1275000,Nebo Chevrolet,Dodge,Caravan,38500,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Hardtop,8109358,Middletown
C_CND_022622,12/9/2023,Alice,Male,385000,Enterprise Rent A Car,Volkswagen,Jetta,24000,4,170,24,32,873,N/A,regular unleaded,Overhead Camshaft,Manual,Red,60504-7114,Passenger,6272636,Aurora
C_CND_022623,12/9/2023,Timothe,Male,1350000,Gartner Buick Hyundai Saab,Oldsmobile,Intrigue,39000,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,38701-8047,SUV,8283377,Greenville
C_CND_022624,12/9/2023,Suzanne,Male,1075000,Hatfield Volkswagen,Jeep,Wrangler,13500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Red,99301-3882,Hatchback,8580281,Pasco
C_CND_022625,12/9/2023,Apolline,Male,13500,Iceberg Rentals,Nissan,Sentra,16000,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Passenger,7231220,Janesville
C_CND_022626,12/9/2023,Gabin,Male,945000,McKinney Dodge Chrysler Jeep,Honda,Civic,25000,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Hatchback,6233486,Scottsdale
C_CND_022627,12/9/2023,Augo,Male,870000,Motor Vehicle Branch Office,Chevrolet,Metro,19000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Passenger,7623341,Austin
C_CND_022628,12/9/2023,Kyllian,Male,1000000,Nebo Chevrolet,Volkswagen,Jetta,27000,4,170,24,32,873,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,Passenger,6482011,Middletown
C_CND_022629,12/9/2023,Jordan,Male,1600000,Hatfield Volkswagen,Chevrolet,Malibu,41000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,Hardtop,6676327,Pasco
C_CND_022630,12/9/2023,Jules,Male,403000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Eclipse,27000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,Hardtop,7419829,Pasco
C_CND_022631,12/9/2023,Leo,Male,1966000,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,19600,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Black,53546-9427,Hardtop,6961453,Janesville
C_CND_022632,12/9/2023,Alicia,Male,760000,Progressive Shippers Cooperative Association No,Mercedes-B,SLK,36000,4,130,18,26,617,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Passenger,8734266,Janesville
C_CND_022633,12/9/2023,Simon,Female,780000,Rabun Used Car Sales,Mitsubishi,Diamante,12000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Red,85257-3102,Hatchback,6107951,Scottsdale
C_CND_022634,12/9/2023,Agathe,Male,1382000,Race Car Help,Volvo,S40,22200,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Red,78758-7841,Sedan,7778642,Austin
C_CND_022635,12/9/2023,Elise,Male,1450000,Ryder Truck Rental and Leasing,Toyota,Sienna,26000,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Passenger,6046473,Middletown
C_CND_022636,12/9/2023,Pauline,Male,1450000,Saab-Belle Dodge,Lincoln,Continental,18000,8,302,12,17,61,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Black,60504-7114,Passenger,8722998,Aurora
C_CND_022637,12/9/2023,Sarah,Male,1540000,Scrivener Performance Engineering,Ford,Taurus,22000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Red,38701-8047,SUV,6753527,Greenville
C_CND_022638,12/9/2023,Hamza,Female,400000,Rabun Used Car Sales,Ford,Focus,49000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,Hardtop,7114376,Scottsdale
C_CND_022639,12/9/2023,Blake,Female,1350000,Nebo Chevrolet,Acura,TL,21000,6,225,17,27,204,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Black,06457-3834,Hatchback,6503236,Aurora
C_CND_022640,12/9/2023,Blima,Female,858000,New Castle Ford Lincoln Mercury,Mitsubishi,Galant,42000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Passenger,8640236,Greenville
C_CND_022641,12/9/2023,Adonise,Male,1450000,Buddy Storbeck's Diesel Service Inc,Saturn,SC,33000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,06457-3834,Hardtop,6516082,Janesville
C_CND_022642,12/9/2023,Bracha,Male,640000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Escort,15000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,99301-3882,Passenger,8219264,Janesville
C_CND_022643,12/9/2023,Breindy,Male,961000,Progressive Shippers Cooperative Association No,Acura,RL,31000,6,225,17,27,204,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Red,53546-9427,SUV,7445087,Scottsdale
C_CND_022644,12/9/2023,Yohanan,Female,743000,Diehl Motor CO Inc,Nissan,Pathfinder,22000,4,115,26,36,2009,N/A,regular unleaded,Overhead Camshaft,Manual,Black,06457-3834,Hardtop,8373896,Janesville
C_CND_022645,12/9/2023,Bridget,Male,570000,Race Car Help,Mercury,Grand Marquis,9000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,SUV,8552168,Middletown
C_CND_022646,12/9/2023,Brooke,Male,2345000,Ryder Truck Rental and Leasing,BMW,323i,15500,6,300,19,28,3916,"Hatchback,Luxury",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Red,06457-3834,Hatchback,7725564,Aurora
C_CND_022647,12/9/2023,Brooklyn,Female,13500,Saab-Belle Dodge,Nissan,Sentra,16000,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,Passenger,7264222,Greenville
C_CND_022648,12/9/2023,Brucha,Male,13500,Scrivener Performance Engineering,Chrysler,Sebring Coupe,26000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Pale White,38701-8047,Sedan,8295494,Janesville
C_CND_022649,12/9/2023,Bruchy,Male,900000,Star Enterprises Inc,Volvo,S80,21000,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,Sedan,8128310,Scottsdale
C_CND_022650,12/9/2023,Brynn,Female,13500,Suburban Ford,Chevrolet,Lumina,42000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,Passenger,7292683,Austin
C_CND_022651,12/9/2023,Caitlin,Female,650000,Tri-State Mack Inc,Mercedes-B,C-Class,12000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,Hatchback,8797456,Middletown
C_CND_022652,12/9/2023,Cameron,Female,480000,U-Haul CO,Mercedes-B,SLK,17000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,78758-7841,Passenger,8375951,Aurora
C_CND_022653,12/9/2023,Patrice,Male,13500,Gartner Buick Hyundai Saab,Plymouth,Breeze,22000,4,100,22,29,535,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Hardtop,8550861,Austin
C_CND_022654,12/9/2023,Casey,Female,950000,Rabun Used Car Sales,Lincoln,Town car,17000,8,302,12,17,61,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Black,85257-3102,Hatchback,8729329,Pasco
